BASMID,EDCPUB,SPUBCHOIX,SCONSIDR,SEENJOY,SEGRADES,SEABSNT,SEFUTUREX,SEGRADEQ,FSSPORTX,FSVOL,FSMTNG,FSPTMTNG,FSATCNFN,FSFUNDRS,FSCOMMTE,FSCOUNSLR,FSFREQ,FSNOTESX,FSMEMO,FCSCHOOL,FCTEACHR,FCSTDS,FCORDER,FCSUPPRT,FHHOME,FHWKHRS,FHAMOUNT,FHCAMT,FHPLACE,FHCHECKX,FHHELP,FOSTORY2X,FOCRAFTS,FOGAMES,FOBUILDX,FOSPORT,FORESPON,FOHISTX,FODINNERX,FOLIBRAYX,FOBOOKSTX,HDHEALTH,CDOBMM,CDOBYY,CSEX,CSPEAKX,HHTOTALXX,RELATION,P1REL,P1SEX,P1MRSTA,P1EMPL,P1HRSWK,P1MTHSWRK,P1AGE,P2GUARD,TTLHHINC,OWNRNTHB,DSBLTY,HHPARN16X,HHPARN16_BRD,NUMSIBSX,PARGRADEX,RACEETHN,INTACC,ALLGRADEX,CENREG,ZIPLOCL
20161203973,1,3,2,2,1,2,6,2,1,2,1,1,2,1,2,2,6,1,1,2,2,2,2,2,3,5,1,1,1,4,3,2,2,2,2,1,2,2,5,1,2,2,7,2009,1,2,4,1,1,2,1,1,40,12,28,1,7,1,2,1,1,1,5,2,1,1,2,32
20161203984,1,2,2,2,1,0,5,2,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,3,2,2,2,1,4,3,1,2,2,2,1,1,2,7,2,1,2,6,2005,1,2,4,1,1,2,1,1,40,12,46,1,10,1,1,1,1,1,4,1,1,5,2,21
20161203998,1,3,1,2,2,10,5,2,1,2,1,2,1,1,2,2,12,1,1,1,1,1,2,1,3,15,1,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,1,1999,1,2,2,2,1,1,3,1,30,12,63,2,8,2,2,3,2,0,4,1,1,11,4,12
20161204006,1,2,2,1,5,3,3,4,2,2,2,1,2,2,2,2,3,1,2,1,1,1,1,1,4,5,1,1,1,4,1,1,1,2,2,2,2,1,7,1,2,4,6,2001,2,2,4,1,1,2,3,1,40,6,31,2,1,2,1,2,2,2,1,2,4,8,1,11
20161204009,1,1,2,1,5,10,5,3,1,2,2,1,1,2,2,1,75,1,1,1,1,1,1,1,3,15,1,1,1,4,3,2,2,1,2,1,1,1,0,1,1,1,6,2000,1,2,6,1,1,2,1,1,40,12,45,1,9,1,2,1,1,3,3,3,1,10,1,11
20161204023,1,3,2,1,1,4,5,1,1,2,1,2,1,1,2,2,4,2,2,1,1,1,1,1,4,9,2,2,1,4,3,2,2,2,1,1,1,1,5,2,2,1,1,2001,1,2,6,1,1,2,5,1,20,12,34,2,3,2,2,2,2,3,2,1,1,9,3,13
20161204032,1,2,1,1,1,4,6,1,1,1,1,2,1,2,2,2,10,1,1,1,1,1,1,1,3,3,1,1,1,3,3,2,2,1,1,1,1,2,7,1,1,1,5,2006,2,2,4,1,1,2,4,1,60,12,51,1,5,1,2,1,1,1,2,4,3,4,4,22
20161204038,1,2,2,2,5,3,5,2,1,2,1,1,1,1,2,2,5,1,1,2,2,2,2,3,3,4,1,1,1,4,4,1,1,1,2,1,2,2,7,2,1,2,2,2008,2,2,3,1,1,2,3,1,38,12,32,2,3,1,2,2,2,1,2,1,1,2,2,21
20161204057,1,1,1,2,2,10,6,2,1,1,2,2,1,1,2,1,30,1,1,1,1,1,2,1,5,-1,-1,-1,-1,-1,-1,2,1,1,1,2,1,2,4,2,2,3,5,1999,2,2,5,1,1,2,1,2,2,1,36,1,9,1,2,1,1,2,4,3,1,11,2,32
20161204094,1,2,1,3,4,5,2,4,1,1,2,2,2,1,2,2,11,1,1,2,2,2,1,2,2,2,1,1,1,4,1,2,2,2,2,1,2,1,5,2,2,1,4,1998,1,2,4,1,1,2,1,1,50,12,56,1,9,1,2,1,1,0,3,4,1,12,4,21
20161204105,1,2,2,1,1,5,6,1,1,1,1,1,1,1,1,2,5,2,1,2,2,2,2,2,3,4,1,1,1,4,2,1,1,1,1,1,2,1,6,1,1,1,3,2005,1,2,4,1,1,2,5,1,46,12,30,1,4,1,2,2,1,0,5,1,1,5,1,21
20161204123,1,2,2,2,1,2,6,1,1,1,1,1,1,1,2,2,6,2,1,2,1,2,2,2,4,7,1,2,1,1,5,1,2,2,1,2,2,1,4,2,1,1,10,1998,2,2,4,1,1,2,1,1,40,12,51,1,6,1,2,1,1,1,2,1,1,11,3,41
20161204124,1,1,2,1,5,1,4,3,1,2,1,2,1,1,2,2,3,1,1,1,1,1,1,1,4,10,1,2,2,4,3,2,1,1,2,1,2,2,5,1,2,1,9,2004,2,2,4,1,1,2,1,1,40,12,34,1,8,1,2,1,1,1,2,1,3,5,2,21
20161204130,1,2,1,2,2,13,4,2,1,2,1,1,2,1,2,2,5,2,1,4,2,2,2,4,1,1,3,1,1,3,1,2,1,2,2,2,1,2,5,2,2,3,4,2001,2,2,4,1,1,2,5,1,40,12,41,2,2,1,1,2,2,2,3,4,1,9,2,13
20161204131,1,3,2,3,2,0,5,1,1,2,1,1,1,2,2,1,3,2,2,3,2,3,3,4,1,1,3,1,1,4,1,1,2,1,1,2,2,1,7,2,2,1,3,2000,1,3,5,2,3,1,1,6,-1,12,59,1,5,1,2,1,1,1,3,3,1,9,2,21
20161204132,1,3,1,2,2,9,5,3,1,1,1,2,1,1,2,2,10,1,1,1,1,1,1,1,3,4,2,2,1,4,3,1,1,2,1,1,2,2,6,2,2,1,9,2008,1,2,5,1,1,2,1,5,-1,0,38,1,8,1,2,1,1,2,4,1,1,1,4,21
20161204139,1,3,2,2,4,4,4,4,2,2,2,2,1,2,2,1,3,1,1,2,2,1,1,1,2,1,1,2,1,3,2,2,2,1,2,2,1,2,6,2,1,2,1,2003,1,2,4,1,1,2,1,1,25,6,52,1,5,1,2,1,1,1,5,1,1,7,2,41
20161204148,1,2,2,1,1,2,5,2,1,1,1,1,1,1,1,2,15,1,1,1,1,1,2,2,4,15,2,2,1,4,3,1,2,1,1,1,1,1,5,2,1,2,4,2003,1,2,4,1,1,2,1,1,50,12,44,1,8,1,2,1,1,1,5,1,1,7,3,41
20161204168,1,2,2,2,3,0,4,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,4,20,1,1,1,4,3,2,2,2,1,1,1,1,7,1,2,2,3,1999,1,2,4,1,1,2,1,1,12,7,38,1,3,1,2,1,1,1,3,2,1,11,2,31
20161204175,1,2,1,1,1,7,6,1,1,1,1,1,1,1,1,1,25,1,1,1,1,1,1,1,2,2,1,1,1,4,4,1,1,1,1,1,1,1,7,1,1,1,11,2009,2,2,3,1,1,2,1,5,-1,12,33,1,9,1,2,1,1,0,5,1,1,K,2,41
20161204176,1,2,2,2,1,2,6,1,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,3,1,1,1,3,5,2,2,1,1,1,1,1,7,2,2,2,1,2001,2,5,5,2,1,1,1,1,60,12,38,1,8,1,2,1,1,1,4,3,1,9,2,21
20161204209,1,3,1,1,5,2,6,2,1,2,1,2,1,1,2,2,5,1,1,1,1,1,1,1,3,1,1,1,1,4,3,1,1,1,1,1,1,1,5,2,1,2,4,2008,1,2,4,1,1,2,1,1,40,12,36,1,8,1,2,1,1,1,4,3,1,2,3,12
20161204229,1,3,2,2,2,8,2,1,2,2,2,2,2,2,2,2,0,2,1,1,1,1,2,2,1,1,2,2,1,3,5,1,1,2,1,1,1,1,5,2,2,1,10,1999,1,2,2,2,1,1,4,1,40,12,55,2,5,1,2,3,2,0,2,1,1,10,2,22
20161204249,1,1,2,1,1,2,5,1,2,2,2,2,1,2,2,1,3,2,1,1,1,1,1,2,4,12,1,1,1,4,3,1,2,1,1,1,1,2,7,1,2,1,12,2002,1,6,2,1,1,2,1,1,34,12,37,2,2,2,2,2,2,0,3,2,1,7,2,12
20161204298,1,2,1,3,1,6,5,2,2,2,2,2,1,2,2,2,4,1,1,2,1,2,1,1,2,4,1,1,1,4,3,2,2,1,1,1,2,2,7,2,2,1,3,2007,1,6,6,1,1,2,1,1,40,12,34,1,3,1,2,1,1,1,3,1,1,3,1,21
20161204316,1,1,2,2,5,4,5,3,1,1,1,1,1,1,1,2,45,2,1,1,1,1,1,1,3,2,1,1,1,4,3,1,2,2,1,1,1,2,7,1,2,1,9,2005,1,2,5,1,1,2,1,1,8,12,41,1,8,1,2,1,1,2,4,1,1,4,4,21
20161204317,2,2,2,2,2,3,5,2,1,2,1,2,1,2,2,1,12,1,1,1,1,1,1,1,4,10,1,2,1,3,1,1,2,1,1,1,2,2,5,2,1,1,1,2000,1,2,2,2,1,1,3,2,40,12,44,2,2,2,2,3,2,0,4,1,1,10,2,11
20161204353,2,2,2,2,1,2,5,1,1,1,1,2,1,1,1,2,25,2,1,1,1,1,1,2,3,8,1,1,1,3,1,1,2,2,2,1,1,1,4,2,1,1,7,2003,2,2,4,1,1,2,1,1,8,12,49,1,9,1,2,1,1,1,4,1,1,7,1,21
20161204357,1,2,2,4,3,3,4,4,1,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,3,5,1,2,1,4,3,1,1,2,1,1,2,1,5,1,2,3,7,2007,2,2,4,1,1,2,1,3,-1,12,47,1,2,2,1,1,1,1,3,2,2,3,3,23
20161204358,1,1,2,2,2,1,6,2,1,2,1,1,1,1,2,1,4,1,1,2,2,2,2,2,3,8,1,2,1,3,2,2,2,2,1,1,1,1,6,2,1,1,3,1999,1,2,3,6,5,1,1,6,-1,3,67,1,7,1,2,4,1,0,2,3,1,11,2,11
20161204380,1,2,2,2,5,1,4,2,1,1,1,1,1,1,2,1,10,2,2,2,2,2,2,2,3,5,2,2,1,4,3,2,2,1,2,1,1,2,3,2,2,1,3,2005,1,2,4,2,1,1,1,1,46,12,42,1,9,1,2,1,1,1,4,1,1,5,2,12
20161204394,1,1,2,1,5,8,6,2,1,1,1,1,1,1,1,2,7,1,1,2,1,1,1,1,2,1,1,1,1,4,2,1,1,1,1,1,2,2,7,1,1,1,7,2010,1,2,3,2,1,1,1,2,60,12,43,1,9,1,2,1,1,0,5,1,1,K,3,41
20161204454,1,2,2,2,1,2,6,2,2,2,1,2,1,2,2,2,3,1,1,1,1,1,1,1,3,5,1,1,1,3,2,2,1,1,2,1,1,2,3,1,1,1,3,2004,1,2,5,2,1,1,1,1,40,12,45,1,5,1,2,1,1,2,1,4,1,6,1,11
20161204478,1,3,1,2,1,5,2,1,1,2,2,1,1,2,2,2,10,2,1,2,1,1,2,2,2,5,1,1,2,4,2,2,2,2,2,1,1,1,2,2,2,1,6,1998,2,4,2,5,1,2,1,1,7,12,46,2,3,2,1,2,2,1,3,3,1,12,4,12
20161204485,1,1,2,2,2,2,4,2,1,1,1,1,1,1,2,2,2,2,1,2,1,1,2,2,4,20,1,1,2,4,2,1,2,2,1,1,1,2,7,2,2,2,10,2000,2,2,4,1,1,2,3,1,30,12,44,2,2,1,2,2,2,1,2,1,1,10,3,42
20161204520,1,1,2,1,5,4,4,4,1,2,1,2,1,2,2,2,6,1,1,1,1,3,2,1,6,-1,-1,-1,-1,-1,-1,2,1,2,2,2,2,2,0,2,2,3,2,2010,1,2,4,1,1,2,5,5,-1,0,28,2,1,1,1,2,2,0,3,2,1,K,3,12
20161204538,1,1,2,1,1,3,5,2,1,2,1,2,2,1,2,2,10,2,1,1,1,1,2,1,2,6,1,1,1,2,1,1,1,2,2,1,1,1,3,2,1,1,9,1998,2,2,4,1,1,2,3,1,40,12,36,2,8,1,2,2,2,1,3,4,1,12,2,11
20161204568,1,2,1,1,1,0,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,4,6,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,0,2,2,2,1,2004,2,2,7,1,1,2,3,5,-1,0,49,1,1,1,1,1,1,3,2,2,1,6,2,21
20161204574,1,1,2,2,1,0,4,1,2,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,3,2,1,1,1,4,2,1,2,2,2,1,2,1,7,2,2,1,11,2007,1,5,5,1,1,2,1,5,-1,0,42,1,3,1,2,1,1,1,2,3,1,3,1,13
20161204590,1,1,1,2,2,15,1,3,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,5,-1,-1,-1,-1,-1,-1,1,1,2,2,1,2,2,5,2,2,4,4,1999,1,1,5,1,1,2,1,5,-1,0,53,1,10,1,1,1,1,2,4,1,1,10,2,21
20161204608,1,1,2,2,3,6,2,4,2,2,2,2,2,2,2,1,4,2,2,2,1,2,2,2,5,-1,-1,-1,-1,-1,-1,1,2,1,2,1,1,1,3,2,2,3,6,2001,1,2,5,1,1,2,1,5,-1,0,39,1,4,1,2,1,1,2,1,3,1,9,4,21
20161204614,1,2,2,1,1,3,6,1,1,2,1,2,1,2,2,1,26,1,1,1,1,1,1,1,4,10,1,2,2,2,1,1,2,2,1,2,2,2,1,2,2,1,11,2001,2,2,4,1,1,2,1,1,45,12,45,1,10,1,1,1,1,1,5,1,1,8,3,23
20161204623,1,2,1,2,1,4,6,1,2,2,1,2,1,2,2,2,2,2,1,4,4,4,4,4,4,20,3,1,1,3,2,1,2,2,1,1,1,1,4,1,2,1,5,2001,2,2,3,1,1,2,2,1,40,6,41,2,3,1,2,2,2,1,3,1,1,9,4,31
20161204640,1,1,1,2,1,6,6,1,1,2,1,2,1,1,2,2,3,1,1,1,2,1,1,2,4,12,1,1,1,4,2,2,1,1,1,1,1,2,7,2,1,1,3,2003,2,2,3,1,1,2,1,1,30,12,48,1,9,1,2,1,1,0,4,3,1,7,1,11
20161204651,1,2,2,2,2,11,2,3,2,2,2,2,2,2,2,2,0,1,2,2,2,2,2,2,6,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,3,2,2,5,4,2001,1,5,4,1,1,2,1,1,40,11,48,1,3,2,1,1,1,1,1,3,1,10,4,32
20161204660,1,1,2,2,2,2,4,2,1,2,1,2,1,1,2,2,5,1,1,1,1,1,1,1,3,9,1,1,1,4,3,2,1,2,1,1,1,2,4,2,2,1,11,2003,1,2,2,1,1,2,3,1,40,12,52,2,3,1,1,2,2,0,3,3,1,6,4,21
20161204721,1,1,1,2,2,6,4,3,1,2,1,1,2,1,2,1,44,1,1,1,1,1,1,1,3,3,1,2,1,3,1,2,1,1,1,1,2,2,2,2,2,4,9,2000,2,2,3,1,1,2,3,1,35,12,48,2,3,1,2,2,2,0,3,1,1,10,2,21
20161204724,1,1,2,1,1,2,6,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,3,10,1,1,1,1,5,2,2,2,2,2,1,2,5,2,2,1,10,1999,2,2,4,1,1,2,1,1,50,12,51,1,10,1,2,1,1,1,5,1,1,11,4,21
20161204729,2,2,2,1,1,0,5,1,1,2,1,2,2,1,2,2,4,2,1,1,1,1,1,1,4,7,1,1,1,1,2,2,2,1,2,1,2,1,7,2,1,1,11,1999,2,2,4,1,1,2,1,5,-1,0,49,1,10,1,2,1,1,1,4,1,1,10,2,13
20161204738,1,2,2,1,1,0,6,2,1,1,1,2,1,1,2,2,10,2,1,1,1,2,1,1,3,4,3,1,1,4,3,1,2,2,1,1,1,1,5,1,1,1,10,2004,2,2,4,1,1,2,1,2,15,12,50,1,5,1,2,1,1,1,5,1,1,5,1,21
20161204743,1,2,2,3,4,3,1,5,2,2,1,2,1,2,2,1,5,1,2,2,2,2,2,2,5,-1,-1,-1,-1,-1,-1,2,2,2,2,1,1,2,7,2,2,3,3,1999,2,2,4,1,3,2,1,1,30,12,34,1,8,1,2,1,1,1,3,1,1,10,2,42
20161204747,1,1,2,2,2,3,2,3,1,2,1,2,1,1,2,2,10,1,1,2,2,2,2,2,3,6,1,1,1,2,1,2,2,2,2,2,1,1,0,2,1,1,11,1999,1,2,5,9,1,2,1,1,50,12,51,1,9,1,2,1,1,2,4,1,1,9,4,41
20161204749,2,1,1,2,4,4,4,3,1,2,1,2,1,1,2,1,6,2,1,2,2,2,1,2,3,4,1,1,1,4,3,2,2,2,1,1,1,1,4,2,1,1,10,2001,1,2,3,2,1,1,1,6,-1,6,59,1,7,1,1,1,1,0,3,2,1,8,1,11
20161204773,1,1,2,2,2,6,4,3,1,2,1,2,1,1,2,1,15,1,1,2,2,2,2,2,3,6,1,1,1,3,2,1,2,1,2,1,1,2,6,2,2,2,12,2000,2,2,3,1,1,2,1,1,40,12,44,1,8,1,2,1,1,0,4,1,1,9,3,23
20161204776,1,2,1,1,5,1,6,2,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1,4,6,1,1,1,4,4,1,1,2,1,1,1,1,5,2,1,1,4,2005,1,2,3,1,1,2,3,1,40,12,44,2,6,1,2,2,2,0,3,1,1,5,1,11
20161204794,1,1,1,1,1,3,6,1,1,1,1,1,1,1,2,1,40,1,1,1,1,1,1,1,4,20,2,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1998,1,2,4,1,1,2,1,2,50,12,43,1,9,1,2,1,1,1,4,1,1,12,2,41
20161204808,1,1,2,2,5,2,6,3,1,2,1,1,1,1,2,1,6,1,1,1,1,3,1,1,3,5,1,2,1,4,4,2,1,1,1,1,1,2,6,2,2,1,9,2005,1,2,4,1,1,2,1,1,60,12,39,1,7,3,1,1,1,1,4,1,1,4,1,41
20161204838,1,1,2,1,1,2,6,2,1,1,1,1,1,1,2,2,7,1,1,1,1,1,1,1,3,2,1,1,1,4,2,1,1,2,1,2,1,1,6,1,2,1,7,2008,1,2,3,7,1,2,3,1,24,9,40,1,9,2,2,2,1,0,5,2,1,2,2,12
20161204848,1,2,2,1,2,2,6,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,5,1,1,1,4,1,1,1,1,1,1,1,1,7,1,1,1,12,2000,1,2,5,2,1,1,1,1,50,12,53,1,8,1,1,1,1,1,3,3,1,9,2,21
20161204853,1,3,1,2,3,4,5,3,1,1,1,1,1,1,2,1,7,2,1,1,2,1,1,2,4,6,2,2,1,4,3,1,2,1,1,2,1,1,7,2,2,2,4,2002,2,2,5,1,1,2,1,1,40,12,38,1,10,1,2,1,1,2,3,3,1,8,2,21
20161204903,1,2,2,2,1,3,6,1,1,2,1,2,2,2,2,1,3,1,1,1,1,1,1,1,4,10,1,1,1,2,5,2,2,1,2,1,1,1,5,1,1,1,11,1996,1,2,3,2,1,1,1,1,60,12,62,1,10,1,1,1,1,0,5,1,1,12,1,21
20161204917,1,2,1,1,1,4,6,1,1,1,1,1,1,1,1,2,10,2,1,1,2,1,1,1,3,3,1,1,1,4,3,1,1,1,1,1,2,1,5,1,1,1,10,2008,2,2,3,1,1,2,1,5,-1,0,40,1,9,1,2,1,1,0,5,1,1,1,2,12
20161204941,1,2,2,2,3,0,4,3,1,1,1,1,1,1,2,1,12,1,1,1,2,1,1,1,3,4,1,2,1,4,3,2,2,2,1,1,1,1,7,1,1,1,12,2003,2,2,3,1,1,2,1,6,-1,0,54,1,3,1,1,1,1,0,3,2,1,5,2,42
20161204965,1,2,2,1,3,3,5,3,1,2,1,1,1,1,2,2,3,1,1,1,1,1,1,1,2,0,1,1,1,4,4,2,2,2,2,1,1,1,7,1,1,1,9,2002,1,2,5,1,1,2,1,1,30,12,50,1,6,1,2,1,1,1,1,3,1,7,2,11
20161204974,2,3,2,1,1,0,6,3,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,4,10,1,1,2,3,2,1,1,2,1,1,1,1,7,2,1,2,2,2002,2,2,3,1,1,2,3,1,50,12,43,2,7,1,1,2,2,0,3,3,1,8,2,21
20161204976,1,3,2,1,1,2,6,1,1,2,1,2,1,1,2,2,5,1,1,1,2,1,1,1,3,10,1,1,1,4,2,2,2,2,1,1,1,2,5,1,2,2,8,2003,1,2,2,2,1,1,4,1,10,12,47,2,8,1,2,3,2,0,4,1,1,7,4,21
20161205002,1,3,1,2,1,21,6,1,1,2,1,2,2,2,2,2,5,1,1,2,1,1,1,2,4,15,1,2,1,3,2,1,1,2,2,1,1,1,6,1,1,3,8,2001,2,2,4,2,1,1,1,3,-1,3,40,1,3,2,2,1,1,1,3,1,1,9,1,11
20161205010,1,1,1,1,1,2,6,1,1,2,1,2,2,1,2,2,3,1,1,1,1,1,1,1,3,10,1,1,2,3,1,2,2,2,2,1,1,1,5,1,1,1,2,1999,1,2,4,2,1,1,1,1,40,12,51,1,9,1,2,1,1,1,5,4,1,12,2,41
20161205021,1,2,2,2,1,4,6,2,1,2,1,1,1,1,2,2,5,1,1,2,1,1,2,2,2,2,1,1,1,4,1,2,2,1,1,1,2,2,7,1,2,1,10,2002,1,2,4,1,1,2,1,1,50,12,36,1,9,1,2,1,1,1,4,1,1,7,3,21
20161205035,2,3,1,2,2,10,4,2,1,1,1,1,1,2,2,1,3,1,1,1,1,1,2,2,4,25,2,2,1,2,5,2,2,2,2,2,1,1,5,1,2,2,6,1998,2,2,4,5,5,2,1,6,-1,0,71,1,4,1,1,4,1,0,5,2,1,11,2,11
20161205051,1,1,2,1,1,2,6,1,1,1,1,1,1,1,1,1,15,2,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,1,1,1,1,3,2,1,1,12,2000,1,2,6,1,1,1,1,1,40,12,51,1,9,1,2,1,1,3,4,1,1,9,4,21
20161205054,1,2,2,1,2,3,6,3,1,2,1,2,1,2,2,2,4,2,1,1,1,1,1,1,1,2,1,1,1,4,2,1,2,2,1,1,1,1,6,1,2,1,6,2006,2,2,3,1,1,2,3,2,30,12,30,2,1,2,2,2,2,1,2,1,2,5,2,42
20161205080,1,2,2,2,3,10,3,3,1,1,1,2,1,1,2,2,4,1,1,2,2,2,2,2,3,4,3,2,1,4,2,1,2,2,2,1,1,1,5,2,2,2,3,2007,1,2,5,5,5,2,1,1,40,12,58,1,6,1,2,4,1,1,3,1,4,3,1,21
20161205082,1,2,2,1,1,4,6,1,1,1,1,1,1,1,2,2,3,2,1,1,2,1,2,2,4,30,2,2,1,2,1,2,2,2,2,2,2,2,4,2,2,1,7,1998,2,6,3,1,1,2,1,2,24,12,43,1,9,1,2,1,1,0,4,4,2,12,2,21
20161205089,1,1,2,3,2,0,2,3,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,5,-1,-1,-1,-1,-1,-1,2,2,1,2,2,2,2,6,2,2,2,8,1999,1,2,4,1,1,2,1,5,-1,0,48,1,3,2,1,1,1,1,3,2,1,11,4,12
20161205105,1,3,2,2,2,3,4,2,2,2,2,2,2,2,2,2,0,1,2,3,2,3,1,3,2,0,1,2,3,3,5,2,2,2,2,2,2,2,7,2,2,3,11,2001,1,2,8,1,5,2,1,1,40,12,55,1,5,1,2,4,1,3,5,3,1,9,4,21
20161205118,1,1,1,2,1,1,5,2,1,1,1,2,1,1,1,2,20,2,1,2,2,3,1,3,3,3,1,1,2,3,1,2,2,2,2,2,2,2,3,2,2,1,5,2001,1,2,4,2,1,1,1,1,40,12,51,1,9,1,2,1,1,1,5,1,1,9,3,13
20161205158,1,3,2,3,3,8,3,4,1,2,1,1,1,2,2,2,4,1,1,1,2,2,1,1,2,2,1,1,1,2,2,1,2,1,1,2,2,2,4,2,2,2,3,2000,1,2,5,1,1,2,3,1,17,12,60,1,2,2,1,1,1,0,3,1,3,9,3,42
20161205190,1,2,2,2,1,3,6,1,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,4,7,2,2,2,4,2,2,2,2,2,1,1,1,1,2,2,1,10,2002,1,2,4,1,1,2,1,1,48,12,37,1,9,1,2,1,1,1,3,3,1,8,1,21
20161205203,1,1,2,1,1,5,6,1,1,2,1,2,1,2,2,2,5,1,1,1,3,1,2,1,3,4,1,1,1,4,3,1,1,1,2,1,2,2,5,1,2,1,12,2007,1,2,4,1,1,2,1,1,30,9,28,1,5,1,2,1,1,1,3,1,1,2,3,23
20161205207,2,3,2,1,2,0,5,1,2,1,1,2,1,1,2,2,2,2,1,1,1,1,1,1,4,6,1,2,1,4,4,2,1,1,1,1,1,1,4,2,1,2,11,2006,2,2,4,1,1,2,1,3,-1,12,31,1,4,2,2,1,1,1,3,2,1,4,1,11
20161205213,1,3,2,2,2,3,5,2,2,2,1,2,2,2,2,2,1,2,1,1,2,2,1,3,4,24,2,2,1,4,4,2,2,2,2,2,1,2,7,2,2,2,9,2001,1,2,4,1,1,2,1,1,40,12,46,1,9,1,2,1,1,1,4,1,1,9,1,21
20161205221,2,1,2,1,2,0,6,1,1,2,1,1,1,1,2,2,5,1,1,1,1,1,1,1,3,9,1,1,1,4,3,1,1,1,1,1,1,1,7,1,1,1,12,2003,1,2,3,1,1,2,1,1,40,12,47,2,4,1,2,2,2,0,3,2,1,6,3,11
20161205234,1,2,1,1,2,5,6,2,1,2,1,2,2,1,2,2,4,2,1,1,1,2,1,1,3,2,1,1,1,3,1,2,2,1,1,1,2,2,5,1,1,2,4,2001,2,5,4,1,1,2,1,1,39,12,50,2,1,2,2,2,2,2,1,3,3,9,2,11
20161205240,1,2,2,1,1,1,6,1,1,1,1,1,1,1,1,2,87,2,1,1,1,1,1,1,3,5,1,1,1,4,3,1,1,1,1,1,2,2,5,1,1,2,11,2007,2,3,6,1,1,2,1,5,-1,0,38,1,3,1,2,1,1,3,2,3,3,2,2,13
20161205245,1,2,2,1,1,4,6,2,1,1,1,1,1,1,2,1,6,1,1,2,2,1,1,1,4,12,1,2,1,4,2,2,1,1,1,1,1,1,7,2,1,1,1,2002,2,5,4,1,1,2,1,1,40,12,42,1,5,2,2,1,1,1,3,3,1,8,1,21
20161205283,1,1,2,4,3,9,3,3,1,2,1,2,1,2,2,1,10,2,2,4,2,3,4,4,1,1,1,1,1,2,5,2,2,2,1,2,1,2,3,2,2,2,6,1997,1,2,5,1,1,2,1,7,-1,0,38,1,5,2,1,1,1,2,3,1,1,12,2,21
20161205306,1,2,2,1,2,0,6,1,2,2,2,2,1,2,2,2,3,2,1,2,2,2,2,2,4,20,1,1,2,2,1,2,2,2,2,2,2,1,7,2,2,1,11,1997,1,4,6,1,1,2,1,1,28,12,44,2,9,2,2,2,2,0,3,4,1,11,2,21
20161205317,1,2,2,3,1,5,2,3,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,3,4,1,2,1,3,5,2,2,2,1,1,2,2,5,2,1,1,9,2001,1,2,4,1,1,2,3,5,-1,1,37,2,2,2,2,2,2,2,3,3,1,7,2,42
20161205320,1,2,1,1,2,1,6,3,1,1,1,1,1,1,2,2,3,2,1,1,1,1,1,1,4,4,1,1,1,4,3,1,1,1,1,1,1,2,5,1,1,1,7,2006,2,2,4,2,1,1,1,1,50,12,42,1,10,1,2,1,1,1,5,1,1,4,1,21
20161205321,1,2,1,1,1,0,6,1,1,2,1,2,2,1,2,2,2,2,2,2,2,3,3,4,3,2,3,1,1,4,3,1,1,1,1,1,1,1,7,1,1,1,1,2004,2,2,2,1,1,2,3,1,40,12,35,2,3,1,2,2,2,0,5,1,1,6,2,21
20161205325,1,1,1,2,1,0,6,2,1,2,2,2,1,2,2,2,5,1,1,2,1,2,2,2,4,3,2,1,1,3,5,1,2,2,2,2,1,1,7,2,2,2,5,1998,2,4,4,1,1,2,1,1,40,12,41,1,5,1,2,1,1,1,4,4,1,12,1,11
20161205341,2,3,2,2,3,1,3,3,1,1,1,2,1,1,2,1,3,1,2,2,2,2,2,2,3,4,1,1,1,3,1,2,2,2,2,1,1,2,4,2,2,1,7,2002,1,2,3,2,1,1,3,1,50,12,44,2,7,1,2,3,2,1,3,1,1,8,1,21
20161205363,1,1,2,1,1,3,5,1,1,2,1,2,1,2,2,1,5,2,2,1,1,1,1,2,4,2,2,2,1,4,1,1,2,2,1,2,1,2,4,1,1,5,6,1998,2,6,3,1,1,2,3,2,40,12,47,2,2,2,1,2,2,1,1,1,1,12,1,21
